color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(134, 121, 0)","(104, 133, 0)","(153, 119, 4)","(153, 119, 4)",32.3109888428,0.0
"(134, 121, 0)","(105, 133, 0)","(153, 119, 4)","(153, 119, 4)",31.384709653,0.0
"(134, 121, 0)","(106, 133, 0)","(153, 119, 4)","(153, 119, 4)",30.4630924235,0.0
"(134, 121, 0)","(107, 132, 0)","(153, 119, 4)","(153, 119, 4)",29.1547594742,0.0
"(134, 121, 0)","(108, 132, 0)","(153, 119, 4)","(153, 119, 4)",28.231188427,0.0
"(134, 121, 0)","(109, 131, 0)","(153, 119, 4)","(153, 119, 4)",26.9258240357,0.0
"(134, 121, 0)","(110, 131, 0)","(153, 119, 4)","(153, 119, 4)",26.0,0.0
"(134, 121, 0)","(111, 130, 0)","(153, 119, 4)","(153, 119, 4)",24.6981780705,0.0
"(134, 121, 0)","(112, 130, 0)","(153, 119, 4)","(153, 119, 4)",23.769728648,0.0
"(134, 121, 0)","(113, 130, 0)","(153, 119, 4)","(153, 119, 4)",22.8473193176,0.0
"(134, 121, 0)","(114, 129, 0)","(153, 119, 4)","(153, 119, 4)",21.5406592285,0.0
"(134, 121, 0)","(115, 129, 0)","(153, 119, 4)","(153, 119, 4)",20.6155281281,0.0
"(134, 121, 0)","(116, 128, 0)","(153, 119, 4)","(153, 119, 4)",19.3132079158,0.0
"(134, 121, 0)","(117, 128, 0)","(153, 119, 4)","(153, 119, 4)",18.3847763109,0.0
"(134, 122, 0)","(108, 133, 0)","(154, 120, 4)","(154, 120, 4)",28.231188427,0.0
"(134, 122, 0)","(110, 132, 0)","(154, 120, 4)","(154, 120, 4)",26.0,0.0
"(134, 122, 0)","(111, 132, 0)","(154, 120, 4)","(154, 120, 4)",25.079872408,0.0
"(134, 122, 0)","(113, 131, 0)","(154, 120, 4)","(154, 120, 4)",22.8473193176,0.0
"(134, 122, 0)","(115, 130, 0)","(154, 120, 4)","(154, 120, 4)",20.6155281281,0.0
"(134, 122, 0)","(116, 130, 0)","(154, 120, 4)","(154, 120, 4)",19.6977156036,0.0
"(134, 122, 0)","(117, 129, 0)","(154, 120, 4)","(154, 120, 4)",18.3847763109,0.0
"(134, 122, 0)","(118, 129, 0)","(154, 120, 4)","(154, 120, 4)",17.4642491966,0.0
"(134, 122, 0)","(120, 128, 0)","(154, 120, 4)","(154, 120, 4)",15.2315462117,0.0
"(134, 123, 0)","(107, 134, 0)","(155, 120, 4)","(155, 120, 4)",29.1547594742,0.0
"(134, 123, 0)","(108, 134, 0)","(155, 120, 4)","(155, 120, 4)",28.231188427,0.0
"(134, 123, 0)","(109, 133, 0)","(155, 120, 4)","(155, 120, 4)",26.9258240357,0.0
"(134, 123, 0)","(110, 133, 0)","(155, 120, 4)","(155, 120, 4)",26.0,0.0
"(134, 123, 0)","(112, 132, 0)","(155, 120, 4)","(155, 120, 4)",23.769728648,0.0
"(134, 123, 0)","(113, 132, 0)","(155, 120, 4)","(155, 120, 4)",22.8473193176,0.0
"(134, 123, 0)","(114, 131, 0)","(155, 120, 4)","(155, 120, 4)",21.5406592285,0.0
"(134, 123, 0)","(115, 131, 0)","(155, 120, 4)","(155, 120, 4)",20.6155281281,0.0
"(134, 123, 0)","(117, 130, 0)","(155, 120, 4)","(155, 120, 4)",18.3847763109,0.0
"(134, 123, 0)","(118, 130, 0)","(155, 120, 4)","(155, 120, 4)",17.4642491966,0.0
"(134, 123, 0)","(119, 129, 0)","(155, 120, 4)","(155, 120, 4)",16.1554944214,0.0
"(134, 123, 0)","(120, 129, 0)","(155, 120, 4)","(155, 120, 4)",15.2315462117,0.0
"(134, 123, 0)","(121, 128, 0)","(155, 120, 4)","(155, 120, 4)",13.9283882772,0.0
"(134, 123, 0)","(122, 128, 0)","(155, 120, 4)","(155, 120, 4)",13.0,0.0
"(134, 124, 0)","(110, 134, 0)","(156, 121, 4)","(156, 121, 4)",26.0,0.0
"(134, 124, 0)","(111, 134, 0)","(156, 121, 4)","(156, 121, 4)",25.079872408,0.0
"(134, 124, 0)","(112, 133, 0)","(156, 121, 4)","(156, 121, 4)",23.769728648,0.0
"(134, 124, 0)","(112, 134, 0)","(156, 121, 4)","(156, 121, 4)",24.1660919472,0.0
"(134, 124, 0)","(113, 133, 0)","(156, 121, 4)","(156, 121, 4)",22.8473193176,0.0
"(134, 124, 0)","(114, 133, 0)","(156, 121, 4)","(156, 121, 4)",21.9317121995,0.0
"(134, 124, 0)","(115, 132, 0)","(156, 121, 4)","(156, 121, 4)",20.6155281281,0.0
"(134, 124, 0)","(116, 132, 0)","(156, 121, 4)","(156, 121, 4)",19.6977156036,0.0
"(134, 124, 0)","(117, 131, 0)","(156, 121, 4)","(156, 121, 4)",18.3847763109,0.0
"(134, 124, 0)","(118, 131, 0)","(156, 121, 4)","(156, 121, 4)",17.4642491966,0.0
"(134, 124, 0)","(119, 130, 0)","(156, 121, 4)","(156, 121, 4)",16.1554944214,0.0
"(134, 124, 0)","(119, 131, 0)","(156, 121, 4)","(156, 121, 4)",16.5529453572,0.0
"(134, 124, 0)","(120, 130, 0)","(156, 121, 4)","(156, 121, 4)",15.2315462117,0.0
"(134, 124, 0)","(121, 130, 0)","(156, 121, 4)","(156, 121, 4)",14.3178210633,0.0
"(134, 124, 0)","(122, 129, 0)","(156, 121, 4)","(156, 121, 4)",13.0,0.0
"(134, 124, 0)","(123, 129, 0)","(156, 121, 4)","(156, 121, 4)",12.0830459736,0.0
"(134, 124, 0)","(124, 128, 0)","(156, 121, 4)","(156, 121, 4)",10.7703296143,0.0
"(134, 124, 0)","(125, 128, 0)","(156, 121, 4)","(156, 121, 4)",9.8488578018,0.0
"(134, 124, 0)","(126, 128, 0)","(156, 121, 4)","(156, 121, 4)",8.94427191,0.0
"(134, 125, 0)","(110, 135, 0)","(157, 122, 4)","(157, 122, 4)",26.0,0.0
"(134, 125, 0)","(111, 135, 0)","(157, 122, 4)","(157, 122, 4)",25.079872408,0.0
"(134, 125, 0)","(112, 135, 0)","(157, 122, 4)","(157, 122, 4)",24.1660919472,0.0
"(134, 125, 0)","(113, 134, 0)","(157, 122, 4)","(157, 122, 4)",22.8473193176,0.0
"(134, 125, 0)","(114, 134, 0)","(157, 122, 4)","(157, 122, 4)",21.9317121995,0.0
"(134, 125, 0)","(115, 133, 0)","(157, 122, 4)","(157, 122, 4)",20.6155281281,0.0
"(134, 125, 0)","(116, 133, 0)","(157, 122, 4)","(157, 122, 4)",19.6977156036,0.0
"(134, 125, 0)","(117, 132, 0)","(157, 122, 4)","(157, 122, 4)",18.3847763109,0.0
"(134, 125, 0)","(117, 133, 0)","(157, 122, 4)","(157, 122, 4)",18.7882942281,0.0
"(134, 125, 0)","(118, 132, 0)","(157, 122, 4)","(157, 122, 4)",17.4642491966,0.0
"(134, 125, 0)","(119, 132, 0)","(157, 122, 4)","(157, 122, 4)",16.5529453572,0.0
"(134, 125, 0)","(120, 131, 0)","(157, 122, 4)","(157, 122, 4)",15.2315462117,0.0
"(134, 125, 0)","(121, 131, 0)","(157, 122, 4)","(157, 122, 4)",14.3178210633,0.0
"(134, 125, 0)","(122, 130, 0)","(157, 122, 4)","(157, 122, 4)",13.0,0.0
"(134, 125, 0)","(123, 130, 0)","(157, 122, 4)","(157, 122, 4)",12.0830459736,0.0
"(134, 125, 0)","(124, 130, 0)","(157, 122, 4)","(157, 122, 4)",11.1803398875,0.0
"(134, 125, 0)","(125, 129, 0)","(157, 122, 4)","(157, 122, 4)",9.8488578018,0.0
"(134, 125, 0)","(126, 129, 0)","(157, 122, 4)","(157, 122, 4)",8.94427191,0.0
"(134, 125, 0)","(127, 128, 0)","(157, 122, 4)","(157, 122, 4)",7.61577310586,0.0
"(134, 126, 0)","(113, 135, 0)","(158, 122, 4)","(158, 122, 4)",22.8473193176,0.0
"(134, 126, 0)","(115, 134, 0)","(158, 122, 4)","(158, 122, 4)",20.6155281281,0.0
"(134, 126, 0)","(118, 133, 0)","(158, 122, 4)","(158, 122, 4)",17.4642491966,0.0
"(134, 126, 0)","(120, 132, 0)","(158, 122, 4)","(158, 122, 4)",15.2315462117,0.0
"(134, 126, 0)","(122, 131, 0)","(158, 122, 4)","(158, 122, 4)",13.0,0.0
"(134, 126, 0)","(125, 130, 0)","(158, 122, 4)","(158, 122, 4)",9.8488578018,0.0
"(134, 126, 0)","(127, 129, 0)","(158, 122, 4)","(158, 122, 4)",7.61577310586,0.0
"(134, 127, 0)","(114, 136, 0)","(159, 123, 4)","(159, 123, 4)",21.9317121995,0.0
"(134, 127, 0)","(116, 135, 0)","(159, 123, 4)","(159, 123, 4)",19.6977156036,0.0
"(134, 127, 0)","(118, 134, 0)","(159, 123, 4)","(159, 123, 4)",17.4642491966,0.0
"(134, 127, 0)","(119, 134, 0)","(159, 123, 4)","(159, 123, 4)",16.5529453572,0.0
"(134, 127, 0)","(120, 133, 0)","(159, 123, 4)","(159, 123, 4)",15.2315462117,0.0
"(134, 127, 0)","(121, 133, 0)","(159, 123, 4)","(159, 123, 4)",14.3178210633,0.0
"(134, 127, 0)","(123, 132, 0)","(159, 123, 4)","(159, 123, 4)",12.0830459736,0.0
"(134, 127, 0)","(125, 131, 0)","(159, 123, 4)","(159, 123, 4)",9.8488578018,0.0
"(134, 127, 0)","(126, 131, 0)","(159, 123, 4)","(159, 123, 4)",8.94427191,0.0
"(134, 127, 0)","(127, 130, 0)","(159, 123, 4)","(159, 123, 4)",7.61577310586,0.0
"(135, 119, 0)","(103, 133, 0)","(152, 118, 4)","(152, 118, 4)",34.9284983931,0.0
"(135, 119, 0)","(104, 132, 0)","(152, 118, 4)","(152, 118, 4)",33.6154726279,0.0
"(135, 119, 0)","(105, 132, 0)","(152, 118, 4)","(152, 118, 4)",32.6955654485,0.0
"(135, 119, 0)","(106, 131, 0)","(152, 118, 4)","(152, 118, 4)",31.384709653,0.0
"(135, 119, 0)","(107, 131, 0)","(152, 118, 4)","(152, 118, 4)",30.4630924235,0.0
"(135, 119, 0)","(108, 130, 0)","(152, 118, 4)","(152, 118, 4)",29.1547594742,0.0
"(135, 119, 0)","(108, 131, 0)","(152, 118, 4)","(152, 118, 4)",29.5465734054,0.0
"(135, 119, 0)","(109, 130, 0)","(152, 118, 4)","(152, 118, 4)",28.231188427,0.0
"(135, 119, 0)","(110, 130, 0)","(152, 118, 4)","(152, 118, 4)",27.3130005675,0.0
"(135, 119, 0)","(111, 129, 0)","(152, 118, 4)","(152, 118, 4)",26.0,0.0
"(135, 119, 0)","(112, 129, 0)","(152, 118, 4)","(152, 118, 4)",25.079872408,0.0
"(135, 119, 0)","(113, 128, 0)","(152, 118, 4)","(152, 118, 4)",23.769728648,0.0
"(135, 119, 0)","(114, 128, 0)","(152, 118, 4)","(152, 118, 4)",22.8473193176,0.0
"(135, 119, 0)","(115, 128, 0)","(152, 118, 4)","(152, 118, 4)",21.9317121995,0.0
"(135, 120, 0)","(104, 133, 0)","(153, 119, 4)","(153, 119, 4)",33.6154726279,0.0
"(135, 120, 0)","(105, 133, 0)","(153, 119, 4)","(153, 119, 4)",32.6955654485,0.0
"(135, 120, 0)","(106, 133, 0)","(153, 119, 4)","(153, 119, 4)",31.7804971641,0.0
"(135, 120, 0)","(107, 132, 0)","(153, 119, 4)","(153, 119, 4)",30.4630924235,0.0
"(135, 120, 0)","(108, 132, 0)","(153, 119, 4)","(153, 119, 4)",29.5465734054,0.0
"(135, 120, 0)","(109, 131, 0)","(153, 119, 4)","(153, 119, 4)",28.231188427,0.0
"(135, 120, 0)","(110, 131, 0)","(153, 119, 4)","(153, 119, 4)",27.3130005675,0.0
"(135, 120, 0)","(111, 130, 0)","(153, 119, 4)","(153, 119, 4)",26.0,0.0
"(135, 120, 0)","(112, 130, 0)","(153, 119, 4)","(153, 119, 4)",25.079872408,0.0
"(135, 120, 0)","(113, 130, 0)","(153, 119, 4)","(153, 119, 4)",24.1660919472,0.0
"(135, 120, 0)","(114, 129, 0)","(153, 119, 4)","(153, 119, 4)",22.8473193176,0.0
"(135, 120, 0)","(115, 129, 0)","(153, 119, 4)","(153, 119, 4)",21.9317121995,0.0
"(135, 120, 0)","(116, 128, 0)","(153, 119, 4)","(153, 119, 4)",20.6155281281,0.0
"(135, 120, 0)","(117, 128, 0)","(153, 119, 4)","(153, 119, 4)",19.6977156036,0.0
"(135, 121, 0)","(107, 133, 0)","(154, 119, 4)","(154, 119, 4)",30.4630924235,0.0
"(135, 121, 0)","(109, 132, 0)","(154, 119, 4)","(154, 119, 4)",28.231188427,0.0
"(135, 121, 0)","(111, 131, 0)","(154, 119, 4)","(154, 119, 4)",26.0,0.0
"(135, 121, 0)","(112, 131, 0)","(154, 119, 4)","(154, 119, 4)",25.079872408,0.0
"(135, 121, 0)","(114, 130, 0)","(154, 119, 4)","(154, 119, 4)",22.8473193176,0.0
"(135, 121, 0)","(116, 129, 0)","(154, 119, 4)","(154, 119, 4)",20.6155281281,0.0
"(135, 121, 0)","(118, 128, 0)","(154, 119, 4)","(154, 119, 4)",18.3847763109,0.0
"(135, 121, 0)","(119, 128, 0)","(154, 119, 4)","(154, 119, 4)",17.4642491966,0.0
"(135, 122, 0)","(107, 134, 0)","(155, 120, 4)","(155, 120, 4)",30.4630924235,0.0
"(135, 122, 0)","(108, 134, 0)","(155, 120, 4)","(155, 120, 4)",29.5465734054,0.0
"(135, 122, 0)","(109, 133, 0)","(155, 120, 4)","(155, 120, 4)",28.231188427,0.0
"(135, 122, 0)","(110, 133, 0)","(155, 120, 4)","(155, 120, 4)",27.3130005675,0.0
"(135, 122, 0)","(112, 132, 0)","(155, 120, 4)","(155, 120, 4)",25.079872408,0.0
"(135, 122, 0)","(113, 132, 0)","(155, 120, 4)","(155, 120, 4)",24.1660919472,0.0
"(135, 122, 0)","(114, 131, 0)","(155, 120, 4)","(155, 120, 4)",22.8473193176,0.0
"(135, 122, 0)","(115, 131, 0)","(155, 120, 4)","(155, 120, 4)",21.9317121995,0.0
"(135, 122, 0)","(117, 130, 0)","(155, 120, 4)","(155, 120, 4)",19.6977156036,0.0
"(135, 122, 0)","(118, 130, 0)","(155, 120, 4)","(155, 120, 4)",18.7882942281,0.0
"(135, 122, 0)","(119, 129, 0)","(155, 120, 4)","(155, 120, 4)",17.4642491966,0.0
"(135, 122, 0)","(120, 129, 0)","(155, 120, 4)","(155, 120, 4)",16.5529453572,0.0
"(135, 122, 0)","(121, 128, 0)","(155, 120, 4)","(155, 120, 4)",15.2315462117,0.0
"(135, 122, 0)","(122, 128, 0)","(155, 120, 4)","(155, 120, 4)",14.3178210633,0.0
"(135, 123, 0)","(109, 134, 0)","(155, 121, 4)","(155, 121, 4)",28.231188427,0.0
"(135, 123, 0)","(111, 133, 0)","(155, 121, 4)","(155, 121, 4)",26.0,0.0
"(135, 123, 0)","(114, 132, 0)","(155, 121, 4)","(155, 121, 4)",22.8473193176,0.0
"(135, 123, 0)","(116, 131, 0)","(155, 121, 4)","(155, 121, 4)",20.6155281281,0.0
"(135, 123, 0)","(121, 129, 0)","(155, 121, 4)","(155, 121, 4)",15.2315462117,0.0
"(135, 123, 0)","(123, 128, 0)","(155, 121, 4)","(155, 121, 4)",13.0,0.0
"(135, 124, 0)","(110, 134, 0)","(156, 121, 4)","(156, 121, 4)",26.9258240357,0.0
"(135, 124, 0)","(111, 134, 0)","(156, 121, 4)","(156, 121, 4)",26.0,0.0
"(135, 124, 0)","(112, 133, 0)","(156, 121, 4)","(156, 121, 4)",24.6981780705,0.0
"(135, 124, 0)","(112, 134, 0)","(156, 121, 4)","(156, 121, 4)",25.079872408,0.0
"(135, 124, 0)","(113, 133, 0)","(156, 121, 4)","(156, 121, 4)",23.769728648,0.0
"(135, 124, 0)","(114, 133, 0)","(156, 121, 4)","(156, 121, 4)",22.8473193176,0.0
"(135, 124, 0)","(115, 132, 0)","(156, 121, 4)","(156, 121, 4)",21.5406592285,0.0
"(135, 124, 0)","(116, 132, 0)","(156, 121, 4)","(156, 121, 4)",20.6155281281,0.0
"(135, 124, 0)","(117, 131, 0)","(156, 121, 4)","(156, 121, 4)",19.3132079158,0.0
"(135, 124, 0)","(118, 131, 0)","(156, 121, 4)","(156, 121, 4)",18.3847763109,0.0
"(135, 124, 0)","(119, 130, 0)","(156, 121, 4)","(156, 121, 4)",17.0880074906,0.0
"(135, 124, 0)","(119, 131, 0)","(156, 121, 4)","(156, 121, 4)",17.4642491966,0.0
"(135, 124, 0)","(120, 130, 0)","(156, 121, 4)","(156, 121, 4)",16.1554944214,0.0
"(135, 124, 0)","(121, 130, 0)","(156, 121, 4)","(156, 121, 4)",15.2315462117,0.0
"(135, 124, 0)","(122, 129, 0)","(156, 121, 4)","(156, 121, 4)",13.9283882772,0.0
"(135, 124, 0)","(123, 129, 0)","(156, 121, 4)","(156, 121, 4)",13.0,0.0
"(135, 124, 0)","(124, 128, 0)","(156, 121, 4)","(156, 121, 4)",11.7046999107,0.0
"(135, 124, 0)","(125, 128, 0)","(156, 121, 4)","(156, 121, 4)",10.7703296143,0.0
"(135, 124, 0)","(126, 128, 0)","(156, 121, 4)","(156, 121, 4)",9.8488578018,0.0
"(135, 125, 0)","(110, 135, 0)","(157, 122, 4)","(157, 122, 4)",26.9258240357,0.0
"(135, 125, 0)","(111, 135, 0)","(157, 122, 4)","(157, 122, 4)",26.0,0.0
"(135, 125, 0)","(112, 135, 0)","(157, 122, 4)","(157, 122, 4)",25.079872408,0.0
"(135, 125, 0)","(113, 134, 0)","(157, 122, 4)","(157, 122, 4)",23.769728648,0.0
"(135, 125, 0)","(114, 134, 0)","(157, 122, 4)","(157, 122, 4)",22.8473193176,0.0
"(135, 125, 0)","(115, 133, 0)","(157, 122, 4)","(157, 122, 4)",21.5406592285,0.0
"(135, 125, 0)","(116, 133, 0)","(157, 122, 4)","(157, 122, 4)",20.6155281281,0.0
"(135, 125, 0)","(117, 132, 0)","(157, 122, 4)","(157, 122, 4)",19.3132079158,0.0
"(135, 125, 0)","(117, 133, 0)","(157, 122, 4)","(157, 122, 4)",19.6977156036,0.0
"(135, 125, 0)","(118, 132, 0)","(157, 122, 4)","(157, 122, 4)",18.3847763109,0.0
"(135, 125, 0)","(119, 132, 0)","(157, 122, 4)","(157, 122, 4)",17.4642491966,0.0
"(135, 125, 0)","(120, 131, 0)","(157, 122, 4)","(157, 122, 4)",16.1554944214,0.0
"(135, 125, 0)","(121, 131, 0)","(157, 122, 4)","(157, 122, 4)",15.2315462117,0.0
"(135, 125, 0)","(122, 130, 0)","(157, 122, 4)","(157, 122, 4)",13.9283882772,0.0
"(135, 125, 0)","(123, 130, 0)","(157, 122, 4)","(157, 122, 4)",13.0,0.0
"(135, 125, 0)","(124, 130, 0)","(157, 122, 4)","(157, 122, 4)",12.0830459736,0.0
"(135, 125, 0)","(125, 129, 0)","(157, 122, 4)","(157, 122, 4)",10.7703296143,0.0
"(135, 125, 0)","(126, 129, 0)","(157, 122, 4)","(157, 122, 4)",9.8488578018,0.0
"(135, 125, 0)","(127, 128, 0)","(157, 122, 4)","(157, 122, 4)",8.54400374532,0.0
"(135, 126, 0)","(114, 135, 0)","(158, 123, 4)","(158, 123, 4)",22.8473193176,0.0
"(135, 126, 0)","(115, 135, 0)","(158, 123, 4)","(158, 123, 4)",21.9317121995,0.0
"(135, 126, 0)","(116, 134, 0)","(158, 123, 4)","(158, 123, 4)",20.6155281281,0.0
"(135, 126, 0)","(117, 134, 0)","(158, 123, 4)","(158, 123, 4)",19.6977156036,0.0
"(135, 126, 0)","(119, 133, 0)","(158, 123, 4)","(158, 123, 4)",17.4642491966,0.0
"(135, 126, 0)","(121, 132, 0)","(158, 123, 4)","(158, 123, 4)",15.2315462117,0.0
"(135, 126, 0)","(122, 132, 0)","(158, 123, 4)","(158, 123, 4)",14.3178210633,0.0
"(135, 126, 0)","(123, 131, 0)","(158, 123, 4)","(158, 123, 4)",13.0,0.0
"(135, 126, 0)","(124, 131, 0)","(158, 123, 4)","(158, 123, 4)",12.0830459736,0.0
"(135, 126, 0)","(126, 130, 0)","(158, 123, 4)","(158, 123, 4)",9.8488578018,0.0
"(135, 127, 0)","(114, 136, 0)","(159, 123, 4)","(159, 123, 4)",22.8473193176,0.0
"(135, 127, 0)","(116, 135, 0)","(159, 123, 4)","(159, 123, 4)",20.6155281281,0.0
"(135, 127, 0)","(118, 134, 0)","(159, 123, 4)","(159, 123, 4)",18.3847763109,0.0
"(135, 127, 0)","(119, 134, 0)","(159, 123, 4)","(159, 123, 4)",17.4642491966,0.0
"(135, 127, 0)","(120, 133, 0)","(159, 123, 4)","(159, 123, 4)",16.1554944214,0.0
"(135, 127, 0)","(121, 133, 0)","(159, 123, 4)","(159, 123, 4)",15.2315462117,0.0
"(135, 127, 0)","(123, 132, 0)","(159, 123, 4)","(159, 123, 4)",13.0,0.0
"(135, 127, 0)","(125, 131, 0)","(159, 123, 4)","(159, 123, 4)",10.7703296143,0.0
"(135, 127, 0)","(126, 131, 0)","(159, 123, 4)","(159, 123, 4)",9.8488578018,0.0
"(135, 127, 0)","(127, 130, 0)","(159, 123, 4)","(159, 123, 4)",8.54400374532,0.0
"(136, 119, 0)","(103, 133, 0)","(152, 118, 4)","(152, 118, 4)",35.8468966579,0.0
"(136, 119, 0)","(104, 132, 0)","(152, 118, 4)","(152, 118, 4)",34.5398320783,0.0
"(136, 119, 0)","(105, 132, 0)","(152, 118, 4)","(152, 118, 4)",33.6154726279,0.0
"(136, 119, 0)","(106, 131, 0)","(152, 118, 4)","(152, 118, 4)",32.3109888428,0.0
"(136, 119, 0)","(107, 131, 0)","(152, 118, 4)","(152, 118, 4)",31.384709653,0.0
"(136, 119, 0)","(108, 130, 0)","(152, 118, 4)","(152, 118, 4)",30.083217913,0.0
"(136, 119, 0)","(108, 131, 0)","(152, 118, 4)","(152, 118, 4)",30.4630924235,0.0
"(136, 119, 0)","(109, 130, 0)","(152, 118, 4)","(152, 118, 4)",29.1547594742,0.0
"(136, 119, 0)","(110, 130, 0)","(152, 118, 4)","(152, 118, 4)",28.231188427,0.0
"(136, 119, 0)","(111, 129, 0)","(152, 118, 4)","(152, 118, 4)",26.9258240357,0.0
"(136, 119, 0)","(112, 129, 0)","(152, 118, 4)","(152, 118, 4)",26.0,0.0
"(136, 119, 0)","(113, 128, 0)","(152, 118, 4)","(152, 118, 4)",24.6981780705,0.0
"(136, 119, 0)","(114, 128, 0)","(152, 118, 4)","(152, 118, 4)",23.769728648,0.0
"(136, 119, 0)","(115, 128, 0)","(152, 118, 4)","(152, 118, 4)",22.8473193176,0.0
"(136, 120, 0)","(104, 133, 0)","(153, 119, 4)","(153, 119, 4)",34.5398320783,0.0
"(136, 120, 0)","(105, 133, 0)","(153, 119, 4)","(153, 119, 4)",33.6154726279,0.0
"(136, 120, 0)","(106, 133, 0)","(153, 119, 4)","(153, 119, 4)",32.6955654485,0.0
"(136, 120, 0)","(107, 132, 0)","(153, 119, 4)","(153, 119, 4)",31.384709653,0.0
"(136, 120, 0)","(108, 132, 0)","(153, 119, 4)","(153, 119, 4)",30.4630924235,0.0
"(136, 120, 0)","(109, 131, 0)","(153, 119, 4)","(153, 119, 4)",29.1547594742,0.0
"(136, 120, 0)","(110, 131, 0)","(153, 119, 4)","(153, 119, 4)",28.231188427,0.0
"(136, 120, 0)","(111, 130, 0)","(153, 119, 4)","(153, 119, 4)",26.9258240357,0.0
"(136, 120, 0)","(112, 130, 0)","(153, 119, 4)","(153, 119, 4)",26.0,0.0
"(136, 120, 0)","(113, 130, 0)","(153, 119, 4)","(153, 119, 4)",25.079872408,0.0
"(136, 120, 0)","(114, 129, 0)","(153, 119, 4)","(153, 119, 4)",23.769728648,0.0
"(136, 120, 0)","(115, 129, 0)","(153, 119, 4)","(153, 119, 4)",22.8473193176,0.0
"(136, 120, 0)","(116, 128, 0)","(153, 119, 4)","(153, 119, 4)",21.5406592285,0.0
"(136, 120, 0)","(117, 128, 0)","(153, 119, 4)","(153, 119, 4)",20.6155281281,0.0
"(136, 121, 0)","(107, 133, 0)","(154, 119, 4)","(154, 119, 4)",31.384709653,0.0
"(136, 121, 0)","(109, 132, 0)","(154, 119, 4)","(154, 119, 4)",29.1547594742,0.0
"(136, 121, 0)","(111, 131, 0)","(154, 119, 4)","(154, 119, 4)",26.9258240357,0.0
"(136, 121, 0)","(112, 131, 0)","(154, 119, 4)","(154, 119, 4)",26.0,0.0
"(136, 121, 0)","(114, 130, 0)","(154, 119, 4)","(154, 119, 4)",23.769728648,0.0
"(136, 121, 0)","(116, 129, 0)","(154, 119, 4)","(154, 119, 4)",21.5406592285,0.0
"(136, 121, 0)","(118, 128, 0)","(154, 119, 4)","(154, 119, 4)",19.3132079158,0.0
"(136, 121, 0)","(119, 128, 0)","(154, 119, 4)","(154, 119, 4)",18.3847763109,0.0
"(136, 122, 0)","(107, 134, 0)","(155, 120, 4)","(155, 120, 4)",31.384709653,0.0
"(136, 122, 0)","(108, 134, 0)","(155, 120, 4)","(155, 120, 4)",30.4630924235,0.0
"(136, 122, 0)","(109, 133, 0)","(155, 120, 4)","(155, 120, 4)",29.1547594742,0.0
"(136, 122, 0)","(110, 133, 0)","(155, 120, 4)","(155, 120, 4)",28.231188427,0.0
"(136, 122, 0)","(112, 132, 0)","(155, 120, 4)","(155, 120, 4)",26.0,0.0
"(136, 122, 0)","(113, 132, 0)","(155, 120, 4)","(155, 120, 4)",25.079872408,0.0
"(136, 122, 0)","(114, 131, 0)","(155, 120, 4)","(155, 120, 4)",23.769728648,0.0
"(136, 122, 0)","(115, 131, 0)","(155, 120, 4)","(155, 120, 4)",22.8473193176,0.0
"(136, 122, 0)","(117, 130, 0)","(155, 120, 4)","(155, 120, 4)",20.6155281281,0.0
"(136, 122, 0)","(118, 130, 0)","(155, 120, 4)","(155, 120, 4)",19.6977156036,0.0
"(136, 122, 0)","(119, 129, 0)","(155, 120, 4)","(155, 120, 4)",18.3847763109,0.0
"(136, 122, 0)","(120, 129, 0)","(155, 120, 4)","(155, 120, 4)",17.4642491966,0.0
"(136, 122, 0)","(121, 128, 0)","(155, 120, 4)","(155, 120, 4)",16.1554944214,0.0
"(136, 122, 0)","(122, 128, 0)","(155, 120, 4)","(155, 120, 4)",15.2315462117,0.0
"(136, 123, 0)","(110, 134, 0)","(156, 121, 4)","(156, 121, 4)",28.231188427,0.0
"(136, 123, 0)","(111, 134, 0)","(156, 121, 4)","(156, 121, 4)",27.3130005675,0.0
"(136, 123, 0)","(112, 133, 0)","(156, 121, 4)","(156, 121, 4)",26.0,0.0
"(136, 123, 0)","(112, 134, 0)","(156, 121, 4)","(156, 121, 4)",26.4007575649,0.0
"(136, 123, 0)","(113, 133, 0)","(156, 121, 4)","(156, 121, 4)",25.079872408,0.0
"(136, 123, 0)","(114, 133, 0)","(156, 121, 4)","(156, 121, 4)",24.1660919472,0.0
"(136, 123, 0)","(115, 132, 0)","(156, 121, 4)","(156, 121, 4)",22.8473193176,0.0
"(136, 123, 0)","(116, 132, 0)","(156, 121, 4)","(156, 121, 4)",21.9317121995,0.0
"(136, 123, 0)","(117, 131, 0)","(156, 121, 4)","(156, 121, 4)",20.6155281281,0.0
"(136, 123, 0)","(118, 131, 0)","(156, 121, 4)","(156, 121, 4)",19.6977156036,0.0
"(136, 123, 0)","(119, 130, 0)","(156, 121, 4)","(156, 121, 4)",18.3847763109,0.0
"(136, 123, 0)","(119, 131, 0)","(156, 121, 4)","(156, 121, 4)",18.7882942281,0.0
"(136, 123, 0)","(120, 130, 0)","(156, 121, 4)","(156, 121, 4)",17.4642491966,0.0
"(136, 123, 0)","(121, 130, 0)","(156, 121, 4)","(156, 121, 4)",16.5529453572,0.0
